Wikidata ID,name,,,,name in hiragana,party short name,parliamentary_group,,,current position,,,prefecuture code for sort key,,area 1(proportionally represented constituency),area 2(small electoral district),candidacy in election,elected in,gender,birthday,age(calculated),,image,,Facebook profile ID,official Facebook page,LINE,YouTube channel ID,,official site,e-mail,official blog,described at URL,place of birth,biography,,occupation,position held,father,spouse,memorandom,Wikidata ID（参考情報）,Wikipedia URL（参考情報）,,,,,,,,,,,,,,
UI用DBカラム名,name_full,name_last,name_first,name_alias,name_full_furigana,pary_id,,party_history,is_candidate,current_position,submission_order,,pref_code,senkyoku_no,hirei_area_id,,candidacy_history,winning_history,gender,birth_day,,birth_year,photo_url,twitter_id,facebook_id,facebook_page_id,line_id,youtube_channel_id,instagram_id,offiicial_website_url,email,official_blog_url,reference_url,birth_place,educational_background,,occupation,position_held,father,spouse,,url_wikidata,url_wikipedia,,,,,,,,,,,,,,
wikdiata_concept,label,,,alias,P1814,P102,P4100,P102,P3602,,,,Q646425,,P768(Q13365595),P768(Q1052894),P3602,P2715,P21,P569,,P569,P18,P2002,P2013,P4003,P553-P554,P2397,P553-P554,P856,P968,P1581,P973,P19,P69,P69,P106,P39,P22,P26,,,,,,,,,,,,,朝日結果から確認,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,選挙用表記名/別名,かな,公認政党,推薦政党,以前の政党,立候補,前回,届け出順,比例名簿順位,都道府県,小選挙区番号,比例区,小選挙区,過去の立候補歴,過去の当選歴,性別,誕生日,年齢,誕生年,写真,twitter,フェイスブックID,公式Facebookページ,LINEアカウント,youtube channel,Instagram,公式サイト,メールアドレス,公式ブログ,詳細情報URL,出生地,学歴（履歴）,学歴（最新）,職歴,公職,父親,配偶者,メモ,Wikidata URL,Wikipedia URL,担当,予定日,完了日,担当,予定日,完了日,GrayDBId,,,小選挙区,重複立候補,比例のみ,比例名簿順,マッチング情報
Q41770235,井上宣,井上,宣,,いのうえ たかし,共産,,,確定,,,,13,25,,東京都 25区,,,男性,1973-12-22,43,1973,,Inoue_9,takashi.inoue.jcp,,,,,http://peaceforat.com/it/,,,,東京都青梅市,,大東文化大学,,,,,,https://www.wikidata.org/wiki/Q41770235,,,,10/10,,,,287,いのうえ たかし,http://google.co.jp/search?q=井上宣,東京25区,,,,1_小選挙区
Q41770236,山下容子,山下,容子,,やました ようこ,立民,,,確定,,,,13,25,東京,東京都 25区,,,女性,1958-11-17,58,1958,,yyoko1117,-,,,https://www.youtube.com/channel/UCGkhiyfKbTJJd1LbmUzjwEQ,,http://www.yamashita-yoko.com/,,,,東京都立川市,,,,,,,,https://www.wikidata.org/wiki/Q41770236,,,,10/10,,,,288,やました ようこ,http://google.co.jp/search?q=山下容子,東京25区,比例,,1,1_小選挙区
Q41770238,石沢憲之,石沢,憲之,,いしざわ のりゆき,共産,,,確定,,,,55,,東京,,,,男性,1986-12-31,30,1986,,noriyuki_ishi,noriyuki.ishizawa.7,,,,,-,,,,,,東洋大学,,,,,,https://www.wikidata.org/wiki/Q41770238,,,,10/10,,,,290,いしざわ のりゆき,http://google.co.jp/search?q=石沢憲之,,,東京,9,2_比例
Q41770239,松尾明弘,松尾,明弘,,まつお あきひろ,立民,,,確定,,,,13,2,東京,東京都 2区,,,男性,1975-01-25,42,1975,,matsuo_akihiro,-,matsuoakihiro75,,https://www.youtube.com/channel/UCPdGb6fbXASnx5G-rOGtL7w,https://www.instagram.com/matsuo.akihiro/,http://www.matsuoakihiro.jp/,,,,東京都世田谷区,,,,,,,,https://www.wikidata.org/wiki/Q41770239,,,,10/10,,,,291,まつお あきひろ,http://google.co.jp/search?q=松尾明弘,東京2区,比例,,1,1_小選挙区
Q41770450,香西克介,香西,克介,,こうざい かつすけ,共産,,,確定,,,,13,3,,東京都 3区,,,男性,-,41,1976,,kouzai2007,katusuke.kouzai,,,,,-,,http://zaian7.exblog.jp/,,,,,,,,,,https://www.wikidata.org/wiki/Q41770450,,,,10/10,,,,294,こうざい かつすけ,http://google.co.jp/search?q=香西克介,東京3区,,,,1_小選挙区
Q41770452,青山昂平,青山,昂平,,あおやま こうへい,共産,,,確定,,,,13,4,,東京都 4区,,,男性,,,,,iyaiya_55,kohei.aoyama.90,,,,,http://kouhei.jcp-ota.jp/,,,,静岡県沼津市,,中央大学,,,,,,https://www.wikidata.org/wiki/Q41770452,,,,10/10,,,,296,あおやま こうへい,http://google.co.jp/search?q=青山昂平,東京4区,,,,1_小選挙区
Q41770455,小林学,小林,学,,こばやし まなぶ,維新,,,確定,,,,55,,東京,,,,男性,1969-6-11,48,1969,,manabu_tokyo5,-,-,,,,http://kobayashimanabu.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770455,,higa4,,10/10,,,,301,こばやし まなぶ,http://google.co.jp/search?q=小林学,,,東京,2,2_比例
Q41770456,岸武志,岸,武志,,きし たけし,共産,,,確定,,,,55,,東京,,,,男性,1971-04-08,46,1971,,kisskisi,-,-,,,,-,,https://ameblo.jp/take4648kish/,,,,,,,,,,https://www.wikidata.org/wiki/Q41770456,,,,10/10,,,,303,きし たけし,http://google.co.jp/search?q=岸武志,,,東京,10,2_比例
Q41770457,中岡茉妃,中岡,茉妃,中岡まき,なかおか まき,諸派,,,確定,,,,13,6,,東京都 6区,,,女性,1991-9-7,26,1991,,nakaokamaki,-,maki.nakaoka.98,,,,http://nakamaki.net,,https://ameblo.jp/maki-hrp/,,東京都世田谷区,"国士舘大学
",HS政経塾,教員,,,,,https://www.wikidata.org/wiki/Q41770457,,higa4,10/7,10/7,,,,304,なかおか まき,http://google.co.jp/search?q=中岡茉妃,東京6区,,,,1_小選挙区
Q41770459,谷川智行,谷川,智行,,たにがわ ともゆき,共産,,,確定,,,,55,,東京,,,,男性,1971-02-21,46,1971,,ttanigawa3,dr.tanigawa,JCP.TANet,,,,http://senkyo.jcp-tokyo.net/tanigawa/,,,,長崎県大村市,,香川医科大学医学部,,,,,,https://www.wikidata.org/wiki/Q41770459,,,,10/10,,,,306,たにがわ ともゆき,http://google.co.jp/search?q=谷川智行,,,東京,4,2_比例
Q41770460,長内史子,長内,史子,おさない史子,おさない ふみこ,共産,,,確定,,,,13,8,,東京都 8区,,,女性,-,30,1987,,osanai235,https://www.facebook.com/fumiko.osanai,https://www.facebook.com/osanai235/,,,,http://senkyo.jcp-tokyo.net/osanai/,,http://senkyo.jcp-tokyo.net/osanai/blog/,,東京都国立市,,東京農大短大,,,,,,https://www.wikidata.org/wiki/Q41770460,,,,10/10,,,,308,おさない ふみこ,http://google.co.jp/search?q=長内史子,東京8区,,,,1_小選挙区
Q41770463,吉田晴美,吉田,晴美,,よしだ はるみ,立民,,,確定,,,,13,8,東京,東京都 8区,,,女性,1972-01-01,45,1972,,tokyo8staff,-,-,pka2088v,,,http://harumiyoshida.jp/harumi-site/,,,,山形県,,,,,,,,https://www.wikidata.org/wiki/Q41770463,,,,10/10,,,,309,よしだ はるみ,http://google.co.jp/search?q=吉田晴美,東京8区,比例,,1,1_小選挙区
Q41770465,原純子,原,純子,,はら じゅんこ,共産,,,確定,,,,13,9,東京,東京都 9区,,,女性,1964-08-10,53,1964,,HarachanJ,https://www.facebook.com/kukure.hara,-,,,,http://hara-junko.com/,,,,東京都,,日本福祉大学社会福祉学部,,,,,,https://www.wikidata.org/wiki/Q41770465,,,,10/10,,,,311,はら じゅんこ,http://google.co.jp/search?q=原純子,東京9区,比例,,5,1_小選挙区
Q41770566,菅原誠,菅原,誠,,すがわら まこと,共産,,,確定,,,,1,12,,北海道 12区,,,男性,-,44,1973,,sugawara_makoto,https://www.facebook.com/makoto.sugawara.33,,,,,,info@jcpkitami.jp,http://sugawara.jcpkitami.jp/,,北海道釧路市,名古屋市立桜台高等学校,北見工業大学電子工学科,,,,,"http://www.jcp.or.jp/web_senkyo/cat1/cat101/
年齢（44）のみ公開",https://www.wikidata.org/wiki/Q41770566,-,higa4,10/7,10/7,,,,7,すがわら まこと,http://google.co.jp/search?q=菅原誠,北海道12区,,,,1_小選挙区
Q41770567,水上美華,水上,美華,,みずかみ みか,希望,,"民主
民進",確定,,,,1,12,北海道,北海道 12区,"第47回衆議院議員選挙(得票：62,035)",,女性,1982-2-1,35,1982,,mizukamimika12,https://www.facebook.com/mizukami.mika12,,gfs0427u,,,www.mika-mizukami.jp,,,http://mika-mizukami.jp/profile/,北海道訓子府町,"訓子府中学校
北見北斗高等学校
アメリカウエストバージ二ア大学政治学部休学
",小沢一郎政治塾,衆議院議員秘書,北見市議会議員,,,http://go2senkyo.com/seijika/11033,https://www.wikidata.org/wiki/Q41770567,-,higa4,10/7,10/7,,,,8,みずかみ みか,http://google.co.jp/search?q=水上美華,北海道12区,比例,,1,1_小選挙区
Q41770570,道下大樹,道下,大樹,,みちした だいき,立民,,民進,確定,,,,1,1,北海道,北海道 1区,"2007年北海道議会議員選挙
2011年北海道議会議員選挙
2015年北海道議会議員選挙","2007年北海道議会議員選挙
2011年北海道議会議員選挙
2015年北海道議会議員選挙",男性,1975-12-24,41,,,,,,,,,https://www.michishita-daiki.jp/,,,,北海道新得町,"北海道旭川東高等学校
",中央大学法学部法律学科,衆議院議員横路孝弘公設秘書,北海道議会議員,,,https://www.minshin.or.jp/member/1382,https://www.wikidata.org/wiki/Q41770570,-,higa4,10/7,10/7,,,,12,みちした だいき,http://google.co.jp/search?q=道下大樹,北海道1区,比例,,1,1_小選挙区
Q41770571,金倉昌俊,金倉,昌俊,金倉まさとし,かなくら まさとし,共産,,,確定,,,,1,2,北海道,北海道 2区,"第47回衆議院議員総選挙(得票：36,277)",,男性,-,43,1974,,kanakuramasato,https://www.facebook.com/kanakuramasatoshi,,,,,http://www.kanakura.net/,,http://www.kanakura.net/,,,,,,,,,年齢(43)のみ公開,https://www.wikidata.org/wiki/Q41770571,-,higa4,10/7,10/7,,,,14,かなくら まさとし,http://google.co.jp/search?q=金倉昌俊,北海道2区,比例,,3,1_小選挙区
Q41770572,小和田康文,小和田,康文,こわだ 康文,こわだ やすふみ,維新,,,確定,,,,1,2,北海道,北海道 2区,"第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙(2014)",,男性,1970-08-27,47,,,kujira0827,https://www.facebook.com/yasufumi.kowada,,,,,,,,https://o-ishin.jp/member/detail/kowada_yasufumi.html,東京都,,千葉大法科院,行政書士,,,,,https://www.wikidata.org/wiki/Q41770572,-,Yfuruchin,10/8,10/8,,,,15,こわだ やすふみ,http://google.co.jp/search?q=小和田康文,北海道2区,比例,,1,1_小選挙区
Q41770573,川部竜二,川部,竜二,,かわべ りゅうじ,共産,,,確定,,,,51,,北海道,,"第43回衆議院議員総選挙(2003)
第44回衆議院議員総選挙(2005)
北海道議会議員選挙白石区選挙区(2007)",,男性,1971-09-14,46,1971,,ryujikawabe,100005961273973,,,,,https://kawaberyuji.blogspot.jp/,,https://kawaberyuji.blogspot.jp/,https://www.facebook.com/profile.php?id=100005961273973&lst=100001693721871%3A100005961273973%3A1507467295&sk=about,京都府京都市伏見区,,北海道教育大学大学院,団体職員,,,,,https://www.wikidata.org/wiki/Q41770573,,Yfuruchin,10/8,10/8,,,,18,かわべ りゅうじ,http://google.co.jp/search?q=川部竜二,,,北海道,2,2_比例
Q41770575,佐々木明美,佐々木,明美,,ささき あけみ,共産,,,確定,,,,51,,北海道,,札幌市議会議員選挙(2015),,女性,-,56,1961,,peace12wave,akemi.sasaki.1656,,,,,,,http://sasakiakemi-taine.blogspot.jp/,,,,,,,,,年齢のみ公表,https://www.wikidata.org/wiki/Q41770575,,Yfuruchin,10/8,10/8,,,,20,ささき あけみ,http://google.co.jp/search?q=佐々木明美,,,北海道,5,2_比例
Q41770577,森山佳則,森山,佳則,,もりやま よしのり,諸派,,,確定,,,,1,5,,北海道 5区,,,男性,1966-12-17,50,1966,,,,,,,,,,,,東京都,,中央大学法学部,新日本製鐵(株),,,,https://info.hr-party.jp/files/2017/09/29215644/68e7wt1d.pdf,https://www.wikidata.org/wiki/Q41770577,-,higa4,10/8,10/8,,,,23,もりやま よしのり,http://google.co.jp/search?q=森山佳則,北海道5区,,,,1_小選挙区
Q41770579,池田真紀,池田,真紀,池田 まき,いけだ まき,立民,,,確定,,,,1,5,北海道,北海道 5区,"第47回衆議院議員総選挙(2014)
衆議院北海道第5区補欠選挙(2016)",,女性,1972-05-24,45,1972,,ikemakihonki,,https://www.facebook.com/ikedamaki.rikken/,,,ikedamaki55,http://ikemaki.jp/,,,,,,北海道大学公共政策大学院,,,,,,https://www.wikidata.org/wiki/Q41770579,-,higa4,10/9,10/9,,,,24,いけだ まき,http://google.co.jp/search?q=池田真紀,北海道5区,比例,,1,1_小選挙区
Q41770581,石川明美,石川,明美,,いしかわ あけみ,共産,,,確定,,,,1,7,,北海道 7区,"釧路市議選挙(1997)
釧路市議選挙(2001)
釧路市議選挙(2007)
釧路市議選挙(2011)","釧路市議選挙(1997)
釧路市議選挙(2001)
釧路市議選挙(2007)
釧路市議選挙(2011)",男性,-,66,1951,,,,,,,,http://www2.plala.or.jp/ishiishi/,,,,埼玉県,,埼玉県立川越工業高校,日本電気エンジニアリング(株),,,,年齢(66)のみ,https://www.wikidata.org/wiki/Q41770581,-,Yfuruchin,10/9,10/9,,,,28,いしかわ あけみ,http://google.co.jp/search?q=石川明美,北海道7区,,,,1_小選挙区
Q41770582,本間勝美,本間,勝美,,ほんま かつみ,共産,,,確定,,,,51,,北海道,,"函館市議会議員選挙(2011)
北海道議会議員選挙(2014)
第48回衆院議員選挙総選挙北海道8区(2016)",函館市議会議員選挙(2011),男性,1968-10-22,48,1968,,,"katsumi.honma.1
100010830348450",honmakatsumi,,https://www.youtube.com/channel/UC49ZP3viBs5EgWME9h_b8Xg,,http://www.katumi.jp/,,http://honmakatsumi.blogspot.jp/,,北海道函館市,"函館若葉幼稚園
深堀小学校
深堀中学校
函館大谷高校
函館大学商学部
","





専門学校日本福祉学院","医療法人道南勤労者医療協会(1996-2010)
 - 函館診療所
 - 函館稜北病院
 - 法人本部
 - 江差診療所","共産党北海道8区国政対策委員長
共産党函館地区副委員長",,,,https://www.wikidata.org/wiki/Q41770582,,higa4,,10/9,,,,30,ほんま かつみ,http://google.co.jp/search?q=本間勝美,,,北海道,4,2_比例
Q41770583,松橋千春,松橋,千春,,まつはし ちはる,共産,,,確定,,,,1,9,,北海道 9区,,,女性,1982-04-09,35,1982,,,,,,,,http://ameblo.jp/matsuhashi-chiharu/,,https://ameblo.jp/matsuhashi-chiharu/,,,,岡山大学法学部第二部法学科,,,,,,https://www.wikidata.org/wiki/Q41770583,-,higa4,,10/9,,,,32,まつはし ちはる,http://google.co.jp/search?q=松橋千春,北海道9区,,,,1_小選挙区
Q41770584,赤平勇人,赤平,勇人,,あかひら ゆうと,共産,,,確定,,,,2,1,,青森県 1区,,,男性,1990-05-20,27,1990,,akahira1990,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770584,-,,,,,,,42,あかひら ゆうと,http://google.co.jp/search?q=赤平勇人,青森1区,,,,1_小選挙区
Q41770585,奥本菜保巳,奥本,菜保巳,,おくもと なおみ,共産,,,確定,,,,2,2,,青森県 2区,,,女性,1960-6-3,57,1960,,"pekoandnaomi
okumotonaomi",,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770585,-,higa4,,10/9,,,,44,おくもと なおみ,http://google.co.jp/search?q=奥本菜保巳,青森2区,,,,1_小選挙区
Q41770587,工藤武司,工藤,武司,,くどう たけし,希望,,民進,確定,,,,2,2,東北,青森県 2区,,,男性,1971-12-13,45,1971,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770587,-,higa4,,10/9,,,,45,くどう たけし,http://google.co.jp/search?q=工藤武司,青森2区,比例,,2,1_小選挙区
Q41770589,高柳博明,高柳,博明,,たかやなぎ ひろあき,共産,,,確定,,,,2,3,,青森県 3区,,,男性,1969-11-26,47,1969,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770589,-,higa4,,10/9,,,,47,たかやなぎ ひろあき,http://google.co.jp/search?q=高柳博明,青森3区,,,,1_小選挙区
Q41770590,三国佑貴,三国,佑貴,,みくに ゆうき,諸派,,,確定,,,,2,3,,青森県 3区,,,男性,1985-5-24,32,1985,,,,,,,,https://ameblo.jp/mikuniyuki/,,,,青森県,"日本大学商学部
",HS政経塾,,,,,,https://www.wikidata.org/wiki/Q41770590,-,higa4,10/8,10/8,,,,48,みくに ゆうき,http://google.co.jp/search?q=三国佑貴,青森3区,,,,1_小選挙区
Q41770593,山内崇,山内,崇,,やまうち たかし,希望,,民進,確定,,,,2,3,東北,青森県 3区,,,男性,1955-05-11,62,1955,,,,,,,,http://t-yamauchi.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770593,-,,,,,,,49,やまうち たかし,http://google.co.jp/search?q=山内崇,青森3区,比例,,2,1_小選挙区
Q41770594,木村次郎,木村,次郎,,きむら　じろう,自民,,,確定,,,,2,3,東北,青森県 3区,,,男性,,,-,,,https://www.facebook.com/jiro.kimura.923,https://www.facebook.com/%E6%9C%A8%E6%9D%91%E6%AC%A1%E9%83%8E-496412380692421/,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770594,-,,,,,,,51,きむら　じろう,http://google.co.jp/search?q=木村次郎,青森3区,比例,,2,1_小選挙区
Q41770595,吉田恭子,吉田,恭子,,よしだ きょうこ,共産,,,確定,,,,3,1,東北,岩手県 1区,,,女性,1981-02-05,36,1981,,kyoko_yosida,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770595,-,,,10/10,,,,52,よしだ きょうこ,http://google.co.jp/search?q=吉田恭子,岩手1区,比例,,3,1_小選挙区
Q41770599,松井秀明,松井,秀明,,まつい ひであき,共産,,,確定,,,,52,,東北,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770599,,,,,,,,60,まつい ひであき,http://google.co.jp/search?q=松井秀明,,,東北,4,2_比例
Q41770601,油井哲史,油井,哲史,,ゆい てつし,諸派,,,確定,,,,4,1,,宮城県 1区,,,男性,1980-1-10,37,1980,,,,,,,,,,,,宮城県,"桜美林大学国際学部
",HS政経塾,(株)DGコミュニケーションズ,,,,,https://www.wikidata.org/wiki/Q41770601,-,higa4,10/8,10/8,,,,61,ゆい てつし,http://google.co.jp/search?q=油井哲史,宮城1区,,,,1_小選挙区
Q41770602,岡本章子,岡本,章子,,おかもと あきこ,立民,,,確定,,,,4,1,東北,宮城県 1区,,,女性,1964-08-16,53,1964,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770602,-,,,,,,,62,おかもと あきこ,http://google.co.jp/search?q=岡本章子,宮城1区,比例,,1,1_小選挙区
Q41770603,畠山昌樹,畠山,昌樹,畠山まさき,はたけやま まさき,維新,,,確定,,,,4,1,東北,宮城県 1区,,,男性,1974-03-21,43,1974,,dr_hatakeyama,https://www.facebook.com/masaki.hatakeyama.7,,,,,http://hatakeyama-masaki.jp/,,,,大阪府吹田市,,防衛医科大学,,,,,,https://www.wikidata.org/wiki/Q41770603,-,higa4,,10/10,,,,63,はたけやま まさき,http://google.co.jp/search?q=畠山昌樹,宮城1区,比例,,1,1_小選挙区
Q41770605,吉田剛,吉田,剛,吉田ごう,よしだ ごう,共産,,,確定,,,,4,3,,宮城県 3区,,,男性,1981-11-15,35,1981,,gogoyoshidago,,,,,,http://yoshida-go.jugem.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770605,-,higa4,,10/10,,,,68,よしだ ごう,http://google.co.jp/search?q=吉田剛,宮城3区,,,,1_小選挙区
Q41770606,一條芳弘,一條,芳弘,,いちじょう よしひろ,希望,,,確定,,,,4,3,東北,宮城県 3区,,,男性,1971-06-17,46,1971,,,,,,,,http://ichijoyoshihiro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770606,-,higa4,,10/11,,,,69,いちじょう よしひろ,http://google.co.jp/search?q=一條芳弘,宮城3区,比例,,2,1_小選挙区
Q41770609,坂東毅彦,坂東,毅彦,,ばんどう たけひこ,希望,,民進,確定,,,,4,4,東北,宮城県 4区,,,男性,1959-04-18,58,1959,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770609,-,,,,,,,72,ばんどう たけひこ,http://google.co.jp/search?q=坂東毅彦,宮城4区,比例,,2,1_小選挙区
Q41770610,横田有史,横田,有史,,よこた ゆうし,共産,,,確定,,,,4,6,,宮城県 6区,,,男性,1944-03-02,73,1944,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770610,-,,,,,,,75,よこた ゆうし,http://google.co.jp/search?q=横田有史,宮城6区,,,,1_小選挙区
Q41770611,斉藤大悟,斉藤,大悟,さいとう大悟,さいとう だいご,共産,,,確定,,,,5,1,,秋田県 1区,,,男性,1979-10-30,37,1979,,hana_daichan,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770611,-,,,,,,,77,さいとう だいご,http://google.co.jp/search?q=斉藤大悟,秋田1区,,,,1_小選挙区
Q41770613,藤本友里,藤本,友里,藤本ゆり,ふじもと ゆり,共産,,,確定,,,,5,2,,秋田県 2区,,,女性,1979-05-04,38,1979,,fupo_cgsm,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770613,-,,,,,,,79,ふじもと ゆり,http://google.co.jp/search?q=藤本友里,秋田2区,,,,1_小選挙区
Q41770614,緑川貴士,緑川,貴士,,みどりかわ たかし,希望,,民進,確定,,,,5,2,東北,秋田県 2区,,,男性,1985-01-10,32,1985,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770614,-,,,,,,,80,みどりかわ たかし,http://google.co.jp/search?q=緑川貴士,秋田2区,比例,,2,1_小選挙区
Q41770615,石川渉,石川,渉,,いしかわ しょう,共産,,,確定,,,,6,1,,山形県 1区,,,男性,1973-12-13,43,1973,,sho_ishikawa38,https://www.facebook.com/shoishikawa1973,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770615,-,,,,,,,83,いしかわ しょう,http://google.co.jp/search?q=石川渉,山形1区,,,,1_小選挙区
Q41770616,荒井寛,荒井,寛,,あらい かん,希望,,,確定,,,,6,1,東北,山形県 1区,,,男性,1973-04-04,44,1973,,,,,,,,http://araikan.com/,,,,,,,,,,,,,-,,,,,,,,あらい かん,,,,,,
Q41770618,岩本康嗣,岩本,康嗣,,いわもと こうじ,共産,,,確定,,,,6,2,,山形県 2区,,,男性,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770618,-,,,,,,,86,いわもと こうじ,http://google.co.jp/search?q=岩本康嗣,山形2区,,,,1_小選挙区
Q41770619,加藤太一,加藤,太一,,かとう たいち,共産,,,確定,,,,6,3,,山形県 3区,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770619,-,,,,,,,88,かとう たいち,http://google.co.jp/search?q=加藤太一,山形3区,,,,1_小選挙区
Q41770620,城取良太,城取,良太,しろとり良太,しろとり りょうた,諸派,,,確定,,,,6,3,,山形県 3区,,,男性,1977-5-15,40,1977,,ryotashirotori,,,,,,,,,,東京都,"成蹊大学経済学部
",HS政経塾,,,,,,https://www.wikidata.org/wiki/Q41770620,-,higa4,10/8,10/8,,,,89,しろとり りょうた,http://google.co.jp/search?q=城取良太,山形3区,,,,1_小選挙区
Q41770622,平善彦,平,善彦,,たいら よしひこ,共産,,,確定,,,,7,2,,福島県 2区,,,男性,,,,,,,,,,,,,,,,,本宮高校白沢分校中退,,,,,,https://www.wikidata.org/wiki/Q41770622,-,,,10/9,,,,95,たいら よしひこ,http://google.co.jp/search?q=平善彦,福島2区,,,,1_小選挙区
Q41770623,岡部光規,岡部,光規,,おかべ みつのり,希望,,民進,確定,,,,7,2,東北,福島県 2区,,,男性,1968-9-21,49,1968,,okabemitsunori,okabemitsunori,,,,,http://www.t-nemoto.com,mitsunori@okabe-m.com,,,,,東北大学医学部大学院修了,医師（外科医）・医学博士,,,,,https://www.wikidata.org/wiki/Q41770623,-,,,10/9,,,,96,おかべ みつのり,http://google.co.jp/search?q=岡部光規,福島2区,比例,,2,1_小選挙区
Q41770624,橋本健二,橋本,健二,,はしもと けんじ,共産,,,確定,,,,7,3,,福島県 3区,,,男性,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770624,-,,,10/9,,,,98,はしもと けんじ,http://google.co.jp/search?q=橋本健二,福島3区,,,,1_小選挙区
Q41770625,上杉謙太郎,上杉,謙太郎,,うえすぎ けんたろう,自民,,,確定,,,,7,3,東北,福島県 3区,,,男性,1975-04-20,42,1975,,,kentaro.uesugi,,,https://www.youtube.com/channel/UCh7DXucqbAwN3zdAA2_bYWw,uesugi_office,http://uesugi.fukushima.jp/,,,,,,早稲田大学社会科学部卒,,,,,,https://www.wikidata.org/wiki/Q41770625,-,,,10/9,,,,100,うえすぎ けんたろう,http://google.co.jp/search?q=上杉謙太郎,福島3区,比例,,2,1_小選挙区
Q41770626,古川芳憲,古川,芳憲,,ふるかわ よしのり,共産,,,確定,,,,7,4,,福島県 4区,,,男性,,,,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770626,-,,,10/9,,,,101,ふるかわ よしのり,http://google.co.jp/search?q=古川芳憲,福島4区,,,,1_小選挙区
Q41770628,渡辺敏雄,渡辺,敏雄,,わたなべ としお,社民,,,確定,,,,7,4,東北,福島県 4区,,,男性,,,1949,,-,-,,,,,-,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770628,-,,,10/9,,,,103,わたなべ としお,http://google.co.jp/search?q=渡辺敏雄,福島4区,比例,,1,1_小選挙区
Q41770630,熊谷智,熊谷,智,,くまがい とも,共産,,,確定,,,,7,5,,福島県 5区,,,男性,,,,,h0use3,kumagaitomo3,,,,,http://kumatomo.hateblo.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q41770630,-,,,10/9,,,,104,くまがい とも,http://google.co.jp/search?q=熊谷智,福島5区,,,,1_小選挙区
Q41770631,遠藤陽子,遠藤,陽子,,えんどう ようこ,社民,,,確定,,,,7,5,東北,福島県 5区,,,女性,,,,,,,,,,,-,,,,福島県富岡町,,東京音楽大学,,,,,,https://www.wikidata.org/wiki/Q41770631,-,,,10/9,,,,105,えんどう ようこ,http://google.co.jp/search?q=遠藤陽子,福島5区,比例,,1,1_小選挙区
Q41770632,大内久美子,大内,久美子,,おおうち くみこ,共産,,,確定,,,,8,1,北関東,茨城県 1区,,,女性,1949-08-14,68,1949,,,,,,,,,,http://blog.livedoor.jp/oouchikumiko/,,福島県須賀川市,,茨城大学養護教員養成所,,,,,,https://www.wikidata.org/wiki/Q41770632,,,,10/9,,,,108,おおうち くみこ,http://google.co.jp/search?q=大内久美子,茨城1区,比例,,3,1_小選挙区
Q41770634,川辺賢一,川辺,賢一,かわべ賢一,かわべ けんいち,諸派,,,確定,,,,8,1,,茨城県 1区,,,男性,1987-5-11,30,1987,,kawabekenichi,"profile.php?id=100002921750076
",,,,,http://kawabe-kenichi.com/,kawabe@hr-party.jp,,http://kawabe-kenichi.com/policy/,埼玉県深谷市,"早稲田大学政治経済学部
",HS政経塾,"会社役員
エバ・ジャパン(株)",,,,,https://www.wikidata.org/wiki/Q41770634,,higa4,10/8,10/8,,,,109,かわべ けんいち,http://google.co.jp/search?q=川辺賢一,茨城1区,,,,1_小選挙区
Q41770635,星野文雄,星野,文雄,,ほしの ふみお,共産,,,確定,,,,8,2,,茨城県 2区,,,男性,1948-01-27,69,1948,,,,,,,,,,,,栃木県大田原市,,,,,,,,https://www.wikidata.org/wiki/Q41770635,,,,10/9,,,,111,ほしの ふみお,http://google.co.jp/search?q=星野文雄,茨城2区,,,,1_小選挙区
